Month;MunicipalityNo;CapacityGe100MW;CapacityLt100MW;OffshoreWindCapacity;OnshoreWindCapacity;SolarPowerCapacity;NumberGenerationUnitsGe100MW;NumberGenerationUnitsLt100MW;NumberOffshoreWindGenerators;NumberOnshoreWindGenerators;NumberSolarPanels
2016-09-01 00:00;250;520.0;164.032;;2.991;4.2069;2;12;0;11;743
2016-09-01 00:00;240;;13.929;;0.142;4.756;0;8;0;4;727
2016-09-01 00:00;230;;4.632;;;3.9809;0;11;0;0;580
2016-09-01 00:00;223;;7.62;;0.006;1.1612;0;2;0;1;190
2016-09-01 00:00;219;;86.98;;4.087;5.6933;0;11;0;12;755
2016-09-01 00:00;217;;60.994;;0.046;3.5888;0;8;0;3;552
2016-09-01 00:00;210;;1.328;;;2.655;0;2;0;0;391
2016-09-01 00:00;201;;4.657;;2.828;2.8538;0;9;0;7;421
2016-09-01 00:00;190;;0.353;;;2.05;0;2;0;0;398
2016-09-01 00:00;187;;;;0.001;0.654;0;0;0;1;119
2016-09-01 00:00;185;;1.122;;;2.1134;0;2;0;0;360
2016-09-01 00:00;183;;;;0.011;0.8424;0;0;0;1;124
2016-09-01 00:00;175;;;;;1.3969;0;0;0;0;201
2016-09-01 00:00;173;;47.018;;;2.1044;0;17;0;0;289
2016-09-01 00:00;169;;1.042;;0.861;5.7276;0;2;0;2;451
2016-09-01 00:00;167;699.0;117.064;10.8;2.005;3.5169;2;3;3;4;408
2016-09-01 00:00;165;;;;;0.8154;0;0;0;0;135
2016-09-01 00:00;163;;0.486;;;1.8661;0;1;0;0;252
2016-09-01 00:00;161;;41.79;;0.9;1.2859;0;3;0;3;176
2016-09-01 00:00;159;;5.215;;;2.9354;0;3;0;0;443
2016-09-01 00:00;157;;;;;2.3527;0;0;0;0;246
2016-09-01 00:00;155;;0.03;;;0.9618;0;1;0;0;158
2016-09-01 00:00;153;;;;;1.0435;0;0;0;0;187
2016-09-01 00:00;151;;5.245;;;3.9488;0;8;0;0;430
2016-09-01 00:00;147;;;;;1.3714;0;0;0;0;77
2016-09-01 00:00;101;403.0;325.75;40.0;10.6553;8.7938;2;9;20;15;731
2016-09-01 00:00;1;;0.16;;;;0;8;0;0;0
2016-08-01 00:00;860;;98.116;;59.423;10.2052;0;19;0;229;1587
2016-08-01 00:00;851;380.0;81.91;;134.7547;14.4836;1;33;0;198;2918
2016-08-01 00:00;849;;23.594;;163.8045;8.855;0;17;0;210;1332
2016-08-01 00:00;846;;10.663;;56.1403;8.0239;0;15;0;76;1419
2016-08-01 00:00;840;;18.856;;49.015;5.455;0;14;0;81;1224
2016-08-01 00:00;825;;0.0471;;0.18;0.7559;0;9;0;1;132
2016-08-01 00:00;820;;20.827;;109.604;5.9245;0;17;0;152;1396
2016-08-01 00:00;813;;63.658;7.6;49.05;9.2971;0;25;3;90;1486
2016-08-01 00:00;810;;46.931;;66.2502;6.8784;0;21;0;98;961
2016-08-01 00:00;791;;109.735;;62.639;16.2746;0;40;0;94;2668
2016-08-01 00:00;787;;28.996;;145.3429;11.1033;0;24;0;495;1889
2016-08-01 00:00;779;;33.094;;112.5588;12.524;0;28;0;182;2062
2016-08-01 00:00;773;;14.808;;79.1595;4.189;0;12;0;158;645
2016-08-01 00:00;766;;12.995;;28.1965;9.4987;0;6;0;68;1772
2016-08-01 00:00;760;;67.41;;406.7814;33.3239;0;33;0;363;2091
2016-08-01 00:00;756;;71.99;;40.8505;7.6535;0;28;0;55;1043
2016-08-01 00:00;751;760.0;46.848;;11.6815;23.309;2;23;0;36;3694
2016-08-01 00:00;746;;6.4376;;11.6575;7.7458;0;9;0;21;1565
2016-08-01 00:00;741;;;23.0;11.407;1.3441;0;0;10;27;216
2016-08-01 00:00;740;;113.698;;16.891;13.2192;0;14;0;49;2302
2016-08-01 00:00;730;;88.566;;158.5555;11.7952;0;10;0;140;1708
2016-08-01 00:00;727;;6.261;5.0;5.252;3.1082;0;6;10;12;641
2016-08-01 00:00;710;;22.2726;;35.114;6.8023;0;20;0;59;1149
2016-08-01 00:00;707;;42.117;399.6;52.589;5.0635;0;4;111;86;874
2016-08-01 00:00;706;;5.94;;18.8535;7.1379;0;4;0;46;1273
2016-08-01 00:00;671;;1.047;;51.476;3.6994;0;1;0;93;684
2016-08-01 00:00;665;;28.59;17.2;137.048;4.5334;0;12;8;183;800
2016-08-01 00:00;661;;50.772;;127.8586;8.8169;0;12;0;145;1629
2016-08-01 00:00;657;;110.371;;106.6881;12.2267;0;18;0;139;1830
2016-08-01 00:00;630;;19.772;;39.9667;66.4431;0;11;0;80;2773
2016-08-01 00:00;621;;15.04;;34.667;11.8784;0;9;0;44;1648
2016-08-01 00:00;615;;40.911;;4.062;10.4024;0;6;0;18;1912
2016-08-01 00:00;607;427.0;35.444;;2.279;5.7153;1;7;0;8;793
2016-08-01 00:00;580;626.0;5.274;;86.299;18.4721;1;12;0;97;1444
2016-08-01 00:00;575;;12.757;;61.477;7.8937;0;9;0;100;1244
2016-08-01 00:00;573;;24.01;;90.019;12.7791;0;19;0;135;1752
2016-08-01 00:00;563;;;;1.98;0.7754;0;0;0;3;146
2016-08-01 00:00;561;401.0;72.497;369.3;67.5432;12.0084;1;18;171;69;1722
2016-08-01 00:00;550;;77.307;;154.31;10.5315;0;42;0;301;1391
2016-08-01 00:00;540;;103.988;;14.6875;17.8349;0;25;0;35;1718
2016-08-01 00:00;530;;38.499;;92.611;4.7085;0;16;0;64;757
2016-08-01 00:00;510;;47.931;;40.778;9.9025;0;27;0;66;1479
2016-08-01 00:00;492;;0.75;;12.026;1.4361;0;1;0;9;295
2016-08-01 00:00;482;;2.3;;43.921;2.1357;0;1;0;66;319
2016-08-01 00:00;480;;22.248;;27.197;4.8244;0;13;0;59;798
2016-08-01 00:00;479;;26.553;;33.613;11.0813;0;14;0;55;1215
2016-08-01 00:00;461;372.0;132.421;;11.158;9.4979;1;40;0;17;1401
2016-08-01 00:00;450;;24.015;;28.993;3.1505;0;7;0;40;563
2016-08-01 00:00;440;;9.691;;14.901;3.1468;0;7;0;14;425
2016-08-01 00:00;430;;32.448;;15.909;8.7986;0;20;0;34;1327
2016-08-01 00:00;420;;36.064;;31.258;7.756;0;19;0;59;1134
2016-08-01 00:00;410;;8.293;;13.6305;6.1675;0;8;0;26;997
2016-08-01 00:00;400;;105.544;;37.1116;7.9065;0;8;0;85;1018
2016-08-01 00:00;390;;107.097;;18.8425;7.5295;0;13;0;65;1027
2016-08-01 00:00;376;;37.697;;59.2675;8.2991;0;6;0;143;1298
2016-08-01 00:00;370;;57.143;;58.9111;8.746;0;27;0;90;1565
2016-08-01 00:00;360;;16.231;377.55;191.547;37.5122;0;7;173;221;913
2016-08-01 00:00;350;;3.251;;5.448;4.1131;0;2;0;19;624
2016-08-01 00:00;340;;10.013;;6.823;3.2101;0;6;0;9;571
2016-08-01 00:00;336;;6.952;;9.9465;3.0364;0;5;0;27;542
2016-08-01 00:00;330;407.0;25.0077;21.0;44.927;9.2022;2;102;7;117;1291
2016-08-01 00:00;329;;12.048;;9.169;3.4908;0;4;0;19;516
2016-08-01 00:00;326;1057.0;3.9875;;81.121;52.0403;3;5;0;126;1223
2016-08-01 00:00;320;;7.71;;18.22;4.8074;0;4;0;40;740
2016-08-01 00:00;316;;8.558;;59.4746;7.4847;0;13;0;69;1044
2016-08-01 00:00;306;;13.072;;5.1621;5.3066;0;14;0;45;928
2016-08-01 00:00;270;;17.545;;0.766;4.7226;0;7;0;25;893
2016-08-01 00:00;269;;3.647;;0.616;1.9705;0;2;0;4;396
2016-08-01 00:00;265;;34.935;;8.045;9.5593;0;4;0;23;1102
2016-08-01 00:00;260;;0.015;;4.172;3.8646;0;1;0;10;578
2016-08-01 00:00;259;;45.433;;3.978;5.63;0;16;0;11;870
2016-08-01 00:00;253;;1.225;;0.371;4.7983;0;2;0;3;680
2016-08-01 00:00;250;520.0;164.032;;2.991;4.2019;2;12;0;11;741
2016-08-01 00:00;240;;13.929;;0.142;4.756;0;8;0;4;727
2016-08-01 00:00;230;;4.632;;;3.9797;0;11;0;0;579
2016-08-01 00:00;223;;7.62;;0.006;1.1612;0;2;0;1;190
2016-08-01 00:00;219;;81.86;;4.087;5.6843;0;10;0;12;752
2016-08-01 00:00;217;;60.994;;0.046;3.584;0;8;0;3;551
2016-08-01 00:00;210;;1.328;;;2.652;0;2;0;0;390
2016-08-01 00:00;201;;4.657;;2.828;2.8538;0;9;0;7;421
2016-08-01 00:00;190;;0.353;;;2.05;0;2;0;0;398
2016-08-01 00:00;187;;;;0.001;0.654;0;0;0;1;119
2016-08-01 00:00;185;;1.122;;;2.1134;0;2;0;0;360
2016-08-01 00:00;183;;;;0.011;0.8424;0;0;0;1;124
2016-08-01 00:00;175;;;;;1.3969;0;0;0;0;201
2016-08-01 00:00;173;;47.018;;;2.0904;0;17;0;0;287
2016-08-01 00:00;169;;1.042;;0.861;5.7276;0;2;0;2;451
2016-08-01 00:00;167;699.0;117.064;10.8;2.005;3.5169;2;3;3;4;408
2016-08-01 00:00;165;;;;;0.8154;0;0;0;0;135
2016-08-01 00:00;163;;0.486;;;1.2951;0;1;0;0;243
2016-08-01 00:00;161;;41.79;;0.9;1.2829;0;3;0;3;175
2016-08-01 00:00;159;;5.215;;;2.4176;0;3;0;0;439
2016-08-01 00:00;157;;;;;2.349;0;0;0;0;245
2016-08-01 00:00;155;;0.03;;;0.879;0;1;0;0;157
2016-08-01 00:00;153;;;;;1.0435;0;0;0;0;187
2016-08-01 00:00;151;;5.245;;;3.7488;0;8;0;0;429
2016-08-01 00:00;147;;;;;1.3714;0;0;0;0;77
2016-08-01 00:00;101;403.0;325.75;40.0;10.6553;8.7848;2;9;20;15;729
2016-08-01 00:00;1;;0.16;;;;0;8;0;0;0
2016-07-01 00:00;860;;98.116;;59.403;10.1892;0;19;0;227;1583
2016-07-01 00:00;851;380.0;81.91;;134.8847;14.4746;1;33;0;197;2916
2016-07-01 00:00;849;;23.594;;163.8045;8.8485;0;17;0;210;1330
2016-07-01 00:00;846;;10.663;;56.1403;8.0089;0;15;0;76;1418
2016-07-01 00:00;840;;18.856;;48.995;5.455;0;14;0;79;1224
2016-07-01 00:00;825;;0.0411;;0.18;0.7559;0;8;0;1;132
2016-07-01 00:00;820;;20.827;;109.61;5.9177;0;17;0;153;1394
2016-07-01 00:00;813;;63.658;7.6;49.05;9.2805;0;25;3;90;1483
2016-07-01 00:00;810;;46.931;;66.4502;6.8394;0;21;0;99;957
2016-07-01 00:00;791;;109.735;;62.629;16.2176;0;40;0;93;2664
2016-07-01 00:00;787;;28.996;;146.2579;11.0973;0;24;0;483;1888
2016-07-01 00:00;779;;33.094;;112.5588;12.524;0;28;0;182;2062
2016-07-01 00:00;773;;14.808;;79.1395;4.1833;0;12;0;156;644
2016-07-01 00:00;766;;12.995;;28.1965;9.4647;0;6;0;68;1767
2016-07-01 00:00;760;;67.41;;406.7614;33.3179;0;33;0;361;2090
2016-07-01 00:00;756;;71.99;;40.8505;7.6485;0;28;0;55;1042
2016-07-01 00:00;751;760.0;46.848;;11.6815;23.2585;2;23;0;36;3688
2016-07-01 00:00;746;;6.4376;;11.6575;7.6383;0;9;0;21;1557
2016-07-01 00:00;741;;;23.0;11.407;1.3441;0;0;10;27;216
2016-07-01 00:00;740;;113.698;;16.881;13.2097;0;14;0;48;2299
2016-07-01 00:00;730;;88.566;;158.5555;11.7832;0;10;0;140;1706
2016-07-01 00:00;727;;6.261;5.0;5.252;3.1082;0;6;10;12;641
2016-07-01 00:00;710;;22.2726;;35.114;6.7863;0;20;0;59;1146
2016-07-01 00:00;707;;42.117;399.6;52.589;5.0505;0;4;111;86;871
2016-07-01 00:00;706;;5.94;;18.8535;7.1319;0;4;0;46;1272
2016-07-01 00:00;671;;1.047;;51.466;3.6994;0;1;0;92;684
2016-07-01 00:00;665;;28.59;17.2;138.273;4.5255;0;12;8;186;798
2016-07-01 00:00;661;;50.772;;127.8586;8.7689;0;12;0;145;1621
2016-07-01 00:00;657;;113.618;;106.6881;12.2237;0;22;0;139;1829
2016-07-01 00:00;630;;19.772;;39.9667;66.2796;0;11;0;80;2767
2016-07-01 00:00;621;;15.04;;34.667;11.8576;0;9;0;44;1643
2016-07-01 00:00;615;;40.911;;4.062;10.3984;0;6;0;18;1911
2016-07-01 00:00;607;427.0;35.444;;2.279;5.7123;1;7;0;8;792
2016-07-01 00:00;580;626.0;5.274;;86.849;18.4691;1;12;0;100;1443
2016-07-01 00:00;575;;12.757;;61.477;7.8937;0;9;0;100;1244
2016-07-01 00:00;573;;24.01;;65.865;12.7791;0;19;0;128;1752
2016-07-01 00:00;563;;;;1.98;0.7754;0;0;0;3;146
2016-07-01 00:00;561;401.0;72.497;369.3;67.7782;12.0024;1;18;171;71;1721
2016-07-01 00:00;550;;77.307;;155.44;10.5255;0;42;0;299;1390
2016-07-01 00:00;540;;103.988;;14.6875;17.7941;0;25;0;35;1715
2016-07-01 00:00;530;;38.499;;92.611;4.7085;0;16;0;64;757
2016-07-01 00:00;510;;47.931;;40.778;9.8965;0;27;0;66;1478
2016-07-01 00:00;492;;0.75;;12.026;1.4361;0;1;0;9;295
2016-07-01 00:00;482;;2.3;;43.921;2.124;0;1;0;66;317
2016-07-01 00:00;480;;22.248;;27.497;4.8244;0;13;0;61;798
2016-07-01 00:00;479;;26.553;;33.613;11.0647;0;14;0;55;1212
2016-07-01 00:00;461;372.0;132.421;;11.158;9.4859;1;40;0;17;1398
2016-07-01 00:00;450;;24.015;;28.993;3.1418;0;7;0;40;561
2016-07-01 00:00;440;;9.691;;14.901;3.1468;0;7;0;14;425
2016-07-01 00:00;430;;32.448;;15.909;8.7965;0;20;0;34;1326
2016-07-01 00:00;420;;36.064;;31.258;7.752;0;19;0;59;1133
2016-07-01 00:00;410;;8.293;;13.6305;6.1515;0;8;0;26;995
2016-07-01 00:00;400;;105.544;;37.1116;7.885;0;8;0;85;1016
2016-07-01 00:00;390;;107.097;;18.9925;7.5218;0;13;0;66;1025
2016-07-01 00:00;376;;37.697;;59.2675;8.2941;0;6;0;143;1297
2016-07-01 00:00;370;;57.143;;58.9111;8.7455;0;27;0;90;1565
2016-07-01 00:00;360;;16.231;377.55;191.547;37.5042;0;7;173;221;911
2016-07-01 00:00;350;;3.251;;5.448;4.1101;0;2;0;19;623
2016-07-01 00:00;340;;10.013;;6.823;3.2101;0;6;0;9;571
2016-07-01 00:00;336;;6.952;;9.9465;3.0274;0;5;0;27;540
2016-07-01 00:00;330;407.0;25.0077;21.0;44.927;9.2022;2;102;7;117;1291
2016-07-01 00:00;329;;12.048;;9.169;3.4842;0;4;0;19;514
2016-07-01 00:00;326;1057.0;3.9875;;81.121;52.0342;3;5;0;126;1221
2016-07-01 00:00;320;;7.71;;18.22;4.8044;0;4;0;40;739
2016-07-01 00:00;316;;8.5795;;59.4746;7.4727;0;14;0;69;1042
2016-07-01 00:00;306;;13.072;;5.1621;5.303;0;14;0;45;927
2016-07-01 00:00;270;;17.545;;0.766;4.7178;0;7;0;25;892
2016-07-01 00:00;269;;3.647;;0.616;1.9705;0;2;0;4;396
2016-07-01 00:00;265;;34.935;;8.045;9.5414;0;4;0;23;1098
2016-07-01 00:00;260;;0.015;;4.172;3.8616;0;1;0;10;577
2016-07-01 00:00;259;;45.433;;3.978;5.6238;0;16;0;11;868
2016-07-01 00:00;253;;1.225;;0.371;4.7953;0;2;0;3;679
2016-07-01 00:00;250;520.0;164.032;;2.991;4.2028;2;12;0;11;741
2016-07-01 00:00;240;;13.929;;0.142;4.7502;0;8;0;4;726
2016-07-01 00:00;230;;4.632;;;3.9626;0;11;0;0;572
2016-07-01 00:00;223;;7.62;;0.006;1.1612;0;2;0;1;190
2016-07-01 00:00;219;;81.86;;4.087;5.6843;0;10;0;12;752
2016-07-01 00:00;217;;60.994;;0.046;3.584;0;8;0;3;551
2016-07-01 00:00;210;;1.328;;;2.652;0;2;0;0;390
2016-07-01 00:00;201;;4.657;;2.828;2.8508;0;9;0;7;419
2016-07-01 00:00;190;;0.353;;;2.041;0;2;0;0;396
2016-07-01 00:00;187;;;;0.001;0.654;0;0;0;1;119
2016-07-01 00:00;185;;1.122;;;2.1134;0;2;0;0;360
2016-07-01 00:00;183;;;;0.011;0.8424;0;0;0;1;124
2016-07-01 00:00;175;;;;;1.3969;0;0;0;0;201
2016-07-01 00:00;173;;47.018;;;2.0904;0;17;0;0;287
2016-07-01 00:00;169;;1.042;;0.861;5.7276;0;2;0;2;451
2016-07-01 00:00;167;699.0;117.064;10.8;2.005;3.5133;2;3;3;4;407
2016-07-01 00:00;165;;;;;0.8154;0;0;0;0;135
2016-07-01 00:00;163;;0.486;;;1.2951;0;1;0;0;243
2016-07-01 00:00;161;;41.79;;0.9;1.2799;0;3;0;3;174
2016-07-01 00:00;159;;5.215;;;2.4176;0;3;0;0;439
2016-07-01 00:00;157;;;;;2.324;0;0;0;0;244
2016-07-01 00:00;155;;0.03;;;0.879;0;1;0;0;157
2016-07-01 00:00;153;;;;;1.0435;0;0;0;0;187
2016-07-01 00:00;151;;5.245;;;3.7488;0;8;0;0;429
2016-07-01 00:00;147;;;;;1.3714;0;0;0;0;77
2016-07-01 00:00;101;403.0;325.75;40.0;10.6553;8.7673;2;9;20;15;728
2016-07-01 00:00;1;;0.16;;;;0;8;0;0;0
2016-06-01 00:00;860;;98.116;;59.553;10.1832;0;19;0;228;1582
2016-06-01 00:00;851;380.0;81.91;;134.8847;14.4746;1;33;0;197;2916
2016-06-01 00:00;849;;23.594;;163.8045;8.8352;0;17;0;210;1327
2016-06-01 00:00;846;;10.663;;56.5653;7.9593;0;15;0;78;1414
2016-06-01 00:00;840;;18.856;;48.985;5.455;0;14;0;78;1224
2016-06-01 00:00;825;;0.0411;;0.18;0.7559;0;8;0;1;132
2016-06-01 00:00;820;;20.827;;109.61;5.9177;0;17;0;153;1394
2016-06-01 00:00;813;;63.658;7.6;49.04;9.2742;0;25;3;89;1481
2016-06-01 00:00;810;;46.931;;66.4502;6.8394;0;21;0;99;957
2016-06-01 00:00;791;;109.735;;62.629;16.2056;0;40;0;93;2662
2016-06-01 00:00;787;;28.996;;147.1029;11.0738;0;24;0;479;1883
2016-06-01 00:00;779;;33.085;;112.7588;12.515;0;28;0;183;2060
2016-06-01 00:00;773;;14.808;;79.1295;4.1803;0;12;0;155;643
2016-06-01 00:00;766;;12.995;;28.1865;9.4141;0;6;0;67;1753
2016-06-01 00:00;760;;67.41;;406.7514;33.3179;0;33;0;360;2090
2016-06-01 00:00;756;;71.99;;40.8505;7.6325;0;28;0;55;1038
2016-06-01 00:00;751;760.0;46.848;;11.6815;23.2079;2;23;0;36;3680
2016-06-01 00:00;746;;6.4376;;11.6575;7.6193;0;9;0;21;1555
2016-06-01 00:00;741;;;23.0;11.407;1.3441;0;0;10;27;216
2016-06-01 00:00;740;;113.698;;16.881;13.2027;0;14;0;48;2297
2016-06-01 00:00;730;;88.566;;158.5555;11.7722;0;10;0;140;1704
2016-06-01 00:00;727;;6.261;5.0;5.252;3.1002;0;6;10;12;639
2016-06-01 00:00;710;;22.2726;;35.114;6.7741;0;20;0;59;1143
2016-06-01 00:00;707;;42.117;399.6;52.589;5.0395;0;4;111;86;869
2016-06-01 00:00;706;;5.94;;18.8535;7.1279;0;4;0;46;1271
2016-06-01 00:00;671;;1.047;;51.484;3.6994;0;1;0;93;684
2016-06-01 00:00;665;;28.59;17.2;139.163;4.5195;0;12;8;189;797
2016-06-01 00:00;661;;50.772;;127.8586;8.7569;0;12;0;145;1619
2016-06-01 00:00;657;;113.618;;106.6881;12.2129;0;22;0;139;1826
2016-06-01 00:00;630;;19.772;;39.9667;66.2781;0;11;0;80;2766
2016-06-01 00:00;621;;15.04;;34.667;11.8546;0;9;0;44;1642
2016-06-01 00:00;615;;40.911;;4.062;10.3877;0;6;0;18;1908
2016-06-01 00:00;607;427.0;35.444;;2.279;5.6961;1;7;0;8;789
2016-06-01 00:00;580;626.0;5.274;;86.849;18.4656;1;12;0;100;1442
2016-06-01 00:00;575;;12.757;;61.477;7.8725;0;9;0;100;1240
2016-06-01 00:00;573;;24.01;;65.865;12.7744;0;19;0;128;1751
2016-06-01 00:00;563;;;;1.98;0.7697;0;0;0;3;144
2016-06-01 00:00;561;401.0;72.497;369.3;67.7682;11.9944;1;18;171;70;1719
2016-06-01 00:00;550;;77.307;;155.44;10.5185;0;42;0;299;1388
2016-06-01 00:00;540;;103.988;;14.6885;17.7776;0;25;0;36;1712
2016-06-01 00:00;530;;38.499;;92.611;4.7025;0;16;0;64;756
2016-06-01 00:00;510;;47.931;;40.778;9.8925;0;27;0;66;1477
2016-06-01 00:00;492;;0.75;;12.026;1.4361;0;1;0;9;295
2016-06-01 00:00;482;;2.3;;43.921;2.1165;0;1;0;66;315
2016-06-01 00:00;480;;22.248;;27.497;4.8244;0;13;0;61;798
2016-06-01 00:00;479;;26.533;;33.613;11.0442;0;12;0;55;1208
2016-06-01 00:00;461;372.0;132.421;;11.158;9.4872;1;40;0;17;1398
2016-06-01 00:00;450;;24.015;;28.993;3.1376;0;7;0;40;560
2016-06-01 00:00;440;;9.691;;14.901;3.1468;0;7;0;14;425
2016-06-01 00:00;430;;32.448;;15.909;8.7905;0;20;0;34;1325
2016-06-01 00:00;420;;36.064;;31.258;7.752;0;19;0;59;1133
2016-06-01 00:00;410;;8.293;;13.6305;6.1455;0;8;0;26;994
2016-06-01 00:00;400;;105.544;;37.1116;7.8792;0;8;0;85;1015
2016-06-01 00:00;390;;107.097;;18.9925;7.5218;0;13;0;66;1025
2016-06-01 00:00;376;;37.697;;59.2575;8.2911;0;6;0;142;1296
2016-06-01 00:00;370;;57.143;;58.9111;8.7295;0;27;0;90;1562
2016-06-01 00:00;360;;16.231;377.55;155.772;37.5042;0;7;173;217;911
2016-06-01 00:00;350;;3.251;;5.448;4.0986;0;2;0;19;621
2016-06-01 00:00;340;;10.013;;6.823;3.2101;0;6;0;9;571
2016-06-01 00:00;336;;6.952;;9.9465;3.0024;0;5;0;27;537
2016-06-01 00:00;330;407.0;25.0077;21.0;44.927;9.1967;2;102;7;117;1290
2016-06-01 00:00;329;;12.048;;9.169;3.4782;0;4;0;19;513
2016-06-01 00:00;326;1057.0;3.9875;;81.121;52.0201;3;5;0;126;1218
2016-06-01 00:00;320;;7.71;;18.22;4.7984;0;4;0;40;738
2016-06-01 00:00;316;;8.5795;;59.4746;7.4586;0;14;0;69;1039
2016-06-01 00:00;306;;13.072;;5.1621;5.2941;0;14;0;45;925
2016-06-01 00:00;270;;17.635;;0.766;4.7178;0;8;0;25;892
2016-06-01 00:00;269;;3.647;;0.616;1.9645;0;2;0;4;395
2016-06-01 00:00;265;;34.935;;8.045;9.5388;0;4;0;23;1097
2016-06-01 00:00;260;;0.015;;4.172;3.8616;0;1;0;10;577
2016-06-01 00:00;259;;45.433;;3.978;5.6178;0;16;0;11;867
2016-06-01 00:00;253;;1.225;;0.371;4.7736;0;2;0;3;675
2016-06-01 00:00;250;520.0;164.032;;2.991;4.1909;2;12;0;11;738
2016-06-01 00:00;240;;13.929;;0.142;4.7388;0;8;0;4;724
2016-06-01 00:00;230;;4.632;;;3.9542;0;11;0;0;569
2016-06-01 00:00;223;;7.62;;0.006;1.1612;0;2;0;1;190
2016-06-01 00:00;219;;81.86;;4.077;5.6747;0;10;0;11;750
2016-06-01 00:00;217;;60.994;;0.046;3.581;0;8;0;3;550
2016-06-01 00:00;210;;1.328;;;2.646;0;2;0;0;389
2016-06-01 00:00;201;;4.657;;2.828;2.8508;0;9;0;7;419
2016-06-01 00:00;190;;0.353;;;2.038;0;2;0;0;395
2016-06-01 00:00;187;;;;0.001;0.654;0;0;0;1;119
2016-06-01 00:00;185;;1.122;;;2.1134;0;2;0;0;360
2016-06-01 00:00;183;;;;0.011;0.8424;0;0;0;1;124
2016-06-01 00:00;175;;;;;1.3969;0;0;0;0;201
2016-06-01 00:00;173;;47.018;;;2.0904;0;17;0;0;287
2016-06-01 00:00;169;;1.042;;0.861;5.7276;0;2;0;2;451
2016-06-01 00:00;167;699.0;117.064;10.8;2.005;3.5103;2;3;3;4;406
2016-06-01 00:00;165;;;;;0.8154;0;0;0;0;135
2016-06-01 00:00;163;;0.486;;;1.2746;0;1;0;0;242
2016-06-01 00:00;161;;41.79;;0.9;1.2799;0;3;0;3;174
2016-06-01 00:00;159;;5.795;;;2.4146;0;5;0;0;438
2016-06-01 00:00;157;;;;;2.324;0;0;0;0;244
2016-06-01 00:00;155;;0.03;;;0.879;0;1;0;0;157
2016-06-01 00:00;153;;;;;1.0435;0;0;0;0;187
2016-06-01 00:00;151;;5.245;;;3.7488;0;8;0;0;429
2016-06-01 00:00;147;;;;;1.3714;0;0;0;0;77
2016-06-01 00:00;101;403.0;325.75;40.0;10.6553;8.5696;2;9;20;15;721
2016-06-01 00:00;1;;0.16;;;;0;8;0;0;0
2016-05-01 00:00;860;;98.116;;59.553;10.1322;0;19;0;228;1580
2016-05-01 00:00;851;380.0;81.952;;134.8847;14.4327;1;34;0;197;2908
2016-05-01 00:00;849;;23.594;;163.8045;8.8329;0;17;0;210;1326
2016-05-01 00:00;846;;10.663;;56.5553;7.9431;0;15;0;77;1411
2016-05-01 00:00;840;;18.856;;48.985;5.451;0;14;0;78;1223
2016-05-01 00:00;825;;0.0351;;0.18;0.7559;0;7;0;1;132
2016-05-01 00:00;820;;20.827;;109.59;5.9195;0;17;0;151;1395
2016-05-01 00:00;813;;63.673;7.6;49.03;9.2616;0;26;3;88;1479
2016-05-01 00:00;810;;46.931;;66.4502;6.8335;0;21;0;99;956
2016-05-01 00:00;791;;109.735;;63.094;16.1926;0;40;0;94;2659
2016-05-01 00:00;787;;28.996;;140.8779;11.0563;0;24;0;457;1880
2016-05-01 00:00;779;;33.085;;112.7588;12.4866;0;28;0;183;2054
2016-05-01 00:00;773;;14.808;;79.1095;4.1763;0;12;0;153;642
2016-05-01 00:00;766;;12.995;;28.1765;9.3892;0;6;0;66;1748
2016-05-01 00:00;760;;67.41;;406.7214;33.3016;0;33;0;357;2087
2016-05-01 00:00;756;;71.99;;40.8505;7.6067;0;28;0;55;1028
2016-05-01 00:00;751;760.0;46.848;;11.6815;23.1582;2;23;0;36;3668
2016-05-01 00:00;746;;6.4376;;11.6575;7.602;0;9;0;21;1550
2016-05-01 00:00;741;;;23.0;11.407;1.3441;0;0;10;27;216
2016-05-01 00:00;740;;113.698;;16.881;13.1991;0;14;0;48;2296
2016-05-01 00:00;730;;88.566;;158.5555;11.7617;0;10;0;140;1702
2016-05-01 00:00;727;;6.261;5.0;5.252;3.0942;0;6;10;12;638
2016-05-01 00:00;710;;22.2726;;35.104;6.7666;0;20;0;58;1141
2016-05-01 00:00;707;;42.117;399.6;52.589;5.0289;0;4;111;86;866
2016-05-01 00:00;706;;5.94;;18.8535;7.1129;0;4;0;46;1268
2016-05-01 00:00;671;;1.047;;51.484;3.6934;0;1;0;93;683
2016-05-01 00:00;665;;28.59;17.2;142.568;4.5141;0;12;8;187;796
2016-05-01 00:00;661;;50.772;;124.4086;8.7549;0;12;0;144;1618
2016-05-01 00:00;657;;113.561;;108.6681;12.2071;0;22;0;142;1825
2016-05-01 00:00;630;;19.772;;39.9667;66.2488;0;11;0;80;2759
2016-05-01 00:00;621;;15.24;;34.667;11.8423;0;10;0;44;1639
2016-05-01 00:00;615;;40.911;;4.062;10.3727;0;6;0;18;1904
2016-05-01 00:00;607;427.0;35.444;;2.279;5.6931;1;7;0;8;788
2016-05-01 00:00;580;626.0;5.274;;86.849;18.4646;1;12;0;100;1441
2016-05-01 00:00;575;;12.757;;61.477;7.8613;0;9;0;100;1238
2016-05-01 00:00;573;;24.01;;73.265;12.7218;0;19;0;140;1741
